id,place_id/id,other_id/id,relation,source
link_n4313131303_n4561591967,place_n4313131303,place_n4561591967,near,osm
link_n4313131303_n14052261279,place_n4313131303,place_n14052261279,near,osm
link_n4313131303_n4313131305,place_n4313131303,place_n4313131305,near,osm
link_n4313131305_n4561591967,place_n4313131305,place_n4561591967,near,osm
link_n10973984400_n14052261279,place_n10973984400,place_n14052261279,near,osm
link_n4358112433_n5901999497,place_n4358112433,place_n5901999497,near,osm
link_n4368444836_n7623616698,place_n4368444836,place_n7623616698,near,osm
link_n4374906107_n5903427672,place_n4374906107,place_n5903427672,near,osm
link_n4374906107_n5314010844,place_n4374906107,place_n5314010844,near,osm
link_n4374906107_n4896891888,place_n4374906107,place_n4896891888,near,osm
link_n4896891888_n5903427672,place_n4896891888,place_n5903427672,near,osm
link_n4896891888_n5314010844,place_n4896891888,place_n5314010844,near,osm
link_n5314010844_n5903427672,place_n5314010844,place_n5903427672,near,osm
link_n4386881341_n5894282878,place_n4386881341,place_n5894282878,near,osm
link_n4442948246_n5894282878,place_n4442948246,place_n5894282878,near,osm
link_n7533008687_n7611133700,place_n7533008687,place_n7611133700,near,osm
link_n7533008687_n7608151488,place_n7533008687,place_n7608151488,near,osm
link_n7608151488_n7611133700,place_n7608151488,place_n7611133700,near,osm
link_n4402627652_n4402627653,place_n4402627652,place_n4402627653,near,osm
link_n4407295381_n9077381750,place_n4407295381,place_n9077381750,near,osm
link_n4407295381_n4461340100,place_n4407295381,place_n4461340100,near,osm
link_n4461340100_n9077381750,place_n4461340100,place_n9077381750,near,osm
link_n4413928739_n8626625853,place_n4413928739,place_n8626625853,near,osm
link_n4413928872_n4413928929,place_n4413928872,place_n4413928929,near,osm
link_n4413928872_n8913122425,place_n4413928872,place_n8913122425,near,osm
link_n4413928929_n8913122425,place_n4413928929,place_n8913122425,near,osm
link_n4414536004_n4453896632,place_n4414536004,place_n4453896632,near,osm
link_n4414536034_n4414536863,place_n4414536034,place_n4414536863,near,osm
link_n4414536034_n4776845586,place_n4414536034,place_n4776845586,near,osm
link_n4414536863_n4776845586,place_n4414536863,place_n4776845586,near,osm
link_n4414536396_n11062959521,place_n4414536396,place_n11062959521,near,osm
link_n4414536802_n4414536964,place_n4414536802,place_n4414536964,near,osm
link_n4415618625_n12222384919,place_n4415618625,place_n12222384919,near,osm
link_n4415618625_n4415618664,place_n4415618625,place_n4415618664,near,osm
link_n4415618625_n12386915238,place_n4415618625,place_n12386915238,near,osm
link_n4415618664_n12222384919,place_n4415618664,place_n12222384919,near,osm
link_n4415618664_n12386915238,place_n4415618664,place_n12386915238,near,osm
link_n12222384919_n12386915238,place_n12222384919,place_n12386915238,near,osm
link_n4415618640_n12379780879,place_n4415618640,place_n12379780879,near,osm
link_n4415618675_n8983433848,place_n4415618675,place_n8983433848,near,osm
link_n4415686638_n10618609886,place_n4415686638,place_n10618609886,near,osm
link_n4415686638_n4461340134,place_n4415686638,place_n4461340134,near,osm
link_n4461340134_n10618609886,place_n4461340134,place_n10618609886,near,osm
link_n4420808061_n4420808398,place_n4420808061,place_n4420808398,near,osm
link_n4420808061_n4420808397,place_n4420808061,place_n4420808397,near,osm
link_n4420808397_n4420808398,place_n4420808397,place_n4420808398,near,osm
link_n4422680491_n4422683042,place_n4422680491,place_n4422683042,near,osm
link_n4422680491_n4422683952,place_n4422680491,place_n4422683952,near,osm
link_n4422680491_n4422684575,place_n4422680491,place_n4422684575,near,osm
link_n4422683042_n4422684575,place_n4422683042,place_n4422684575,near,osm
link_n4422683042_n4422683952,place_n4422683042,place_n4422683952,near,osm
link_n4422683952_n4422684575,place_n4422683952,place_n4422684575,near,osm
link_n4422681171_n12110231717,place_n4422681171,place_n12110231717,near,osm
link_n4422682992_n5845989120,place_n4422682992,place_n5845989120,near,osm
link_n11383185704_n12246129952,place_n11383185704,place_n12246129952,near,osm
link_n11383185704_n12246089419,place_n11383185704,place_n12246089419,near,osm
link_n12246089419_n12246129952,place_n12246089419,place_n12246129952,near,osm
link_n4424251484_n4424251895,place_n4424251484,place_n4424251895,near,osm
link_n4424251484_n4424252174,place_n4424251484,place_n4424252174,near,osm
link_n4424251895_n4424252174,place_n4424251895,place_n4424252174,near,osm
link_n4424251771_n4446818787,place_n4424251771,place_n4446818787,near,osm
link_n4424251771_n4446818788,place_n4424251771,place_n4446818788,near,osm
link_n4424251771_n4446819095,place_n4424251771,place_n4446819095,near,osm
link_n4424253159_n4446819094,place_n4424253159,place_n4446819094,near,osm
link_n4424253159_n4446819095,place_n4424253159,place_n4446819095,near,osm
link_n4424253159_n4446818788,place_n4424253159,place_n4446818788,near,osm
link_n4446818787_n4446818788,place_n4446818787,place_n4446818788,near,osm
link_n4446818787_n4446819095,place_n4446818787,place_n4446819095,near,osm
link_n4446818788_n4446819095,place_n4446818788,place_n4446819095,near,osm
link_n4446819094_n4446819095,place_n4446819094,place_n4446819095,near,osm
link_n4446819094_n4446818788,place_n4446819094,place_n4446818788,near,osm
link_n8481989224_n4424251771,place_n8481989224,place_n4424251771,near,osm
link_n8481989224_n4446818788,place_n8481989224,place_n4446818788,near,osm
link_n8481989224_n4446818787,place_n8481989224,place_n4446818787,near,osm
link_n4424251893_n8564008111,place_n4424251893,place_n8564008111,near,osm
link_n4424251893_n8563974766,place_n4424251893,place_n8563974766,near,osm
link_n4424251893_n4424253109,place_n4424251893,place_n4424253109,near,osm
link_n4424253109_n8563974766,place_n4424253109,place_n8563974766,near,osm
link_n4424253109_n8564008111,place_n4424253109,place_n8564008111,near,osm
link_n8563974766_n8564008111,place_n8563974766,place_n8564008111,near,osm
link_n4424252060_n6466965080,place_n4424252060,place_n6466965080,near,osm
link_n4424252060_n8569994256,place_n4424252060,place_n8569994256,near,osm
link_n4424252060_n8576775299,place_n4424252060,place_n8576775299,near,osm
link_n5436844169_n8574465702,place_n5436844169,place_n8574465702,near,osm
link_n5436844169_n8574465703,place_n5436844169,place_n8574465703,near,osm
link_n5436844169_n8569994297,place_n5436844169,place_n8569994297,near,osm
link_n6466965080_n8569994256,place_n6466965080,place_n8569994256,near,osm
link_n6466965080_n8576775299,place_n6466965080,place_n8576775299,near,osm
link_n8569994256_n8576775300,place_n8569994256,place_n8576775300,near,osm
link_n8569994256_n8576775299,place_n8569994256,place_n8576775299,near,osm
link_n8569994256_n8693867447,place_n8569994256,place_n8693867447,near,osm
link_n8569994297_n8569994298,place_n8569994297,place_n8569994298,near,osm
link_n8569994297_n8574465702,place_n8569994297,place_n8574465702,near,osm
link_n8569994298_n8733196570,place_n8569994298,place_n8733196570,near,osm
link_n8569994298_n8693867447,place_n8569994298,place_n8693867447,near,osm
link_n8574465702_n8574465703,place_n8574465702,place_n8574465703,near,osm
link_n8574465702_n8733196570,place_n8574465702,place_n8733196570,near,osm
link_n8574465703_n8733196570,place_n8574465703,place_n8733196570,near,osm
link_n8576775299_n8693867447,place_n8576775299,place_n8693867447,near,osm
link_n8576775299_n8576775300,place_n8576775299,place_n8576775300,near,osm
link_n8576775300_n8693867447,place_n8576775300,place_n8693867447,near,osm
link_n8693867447_n8733196570,place_n8693867447,place_n8733196570,near,osm
link_n8733196570_n8576775299,place_n8733196570,place_n8576775299,near,osm
link_n4426848943_n10723894891,place_n4426848943,place_n10723894891,near,osm
link_n4431128143_n6248946136,place_n4431128143,place_n6248946136,near,osm
link_n4433310191_n4433310213,place_n4433310191,place_n4433310213,near,osm
link_n4434462436_n7662987488,place_n4434462436,place_n7662987488,near,osm
link_n4434462436_n4434462437,place_n4434462436,place_n4434462437,near,osm
link_n4434462436_n10235130884,place_n4434462436,place_n10235130884,near,osm
link_n4434462437_n10235130884,place_n4434462437,place_n10235130884,near,osm
link_n4434462437_n7662987488,place_n4434462437,place_n7662987488,near,osm
link_n7662987488_n10235130884,place_n7662987488,place_n10235130884,near,osm
link_n4441227123_n8117787857,place_n4441227123,place_n8117787857,near,osm
link_n4441227123_n8117782135,place_n4441227123,place_n8117782135,near,osm
link_n4441227123_n8117782134,place_n4441227123,place_n8117782134,near,osm
link_n5180289581_n8117758614,place_n5180289581,place_n8117758614,near,osm
link_n5180289581_n8117768380,place_n5180289581,place_n8117768380,near,osm
link_n5180289581_n8117783482,place_n5180289581,place_n8117783482,near,osm
link_n7301732993_n7365869939,place_n7301732993,place_n7365869939,near,osm
link_n7301732993_n7461702685,place_n7301732993,place_n7461702685,near,osm
link_n7365869939_n7461702685,place_n7365869939,place_n7461702685,near,osm
link_n7365869939_n5180289581,place_n7365869939,place_n5180289581,near,osm
link_n8117708449_n8117783736,place_n8117708449,place_n8117783736,near,osm
link_n8117708449_n9025883822,place_n8117708449,place_n9025883822,near,osm
link_n8117708449_n8117768380,place_n8117708449,place_n8117768380,near,osm
link_n8117758614_n8117768380,place_n8117758614,place_n8117768380,near,osm
link_n8117758614_n8117783482,place_n8117758614,place_n8117783482,near,osm
link_n8117768380_n8117783482,place_n8117768380,place_n8117783482,near,osm
link_n8117776149_n8150464569,place_n8117776149,place_n8150464569,near,osm
link_n8117776149_n8133119638,place_n8117776149,place_n8133119638,near,osm
link_n8117776149_n8117782134,place_n8117776149,place_n8117782134,near,osm
link_n8117782134_n8117783482,place_n8117782134,place_n8117783482,near,osm
link_n8117782134_n8117787857,place_n8117782134,place_n8117787857,near,osm
link_n8117782135_n8117787856,place_n8117782135,place_n8117787856,near,osm
link_n8117782135_n8117787857,place_n8117782135,place_n8117787857,near,osm
link_n8117783736_n9025883822,place_n8117783736,place_n9025883822,near,osm
link_n8117783736_n8117787856,place_n8117783736,place_n8117787856,near,osm
link_n8117787856_n8117792517,place_n8117787856,place_n8117792517,near,osm
link_n8117788237_n8117792517,place_n8117788237,place_n8117792517,near,osm
link_n8117788237_n8150464569,place_n8117788237,place_n8150464569,near,osm
link_n8117788237_n4441227123,place_n8117788237,place_n4441227123,near,osm
link_n8117792517_n8117782135,place_n8117792517,place_n8117782135,near,osm
link_n8120108679_n8133119638,place_n8120108679,place_n8133119638,near,osm
link_n8120108679_n8117788237,place_n8120108679,place_n8117788237,near,osm
link_n8120108679_n8150464569,place_n8120108679,place_n8150464569,near,osm
link_n8133119638_n8150464569,place_n8133119638,place_n8150464569,near,osm
link_n9025883822_n8117768380,place_n9025883822,place_n8117768380,near,osm
link_n4442948239_n10877928933,place_n4442948239,place_n10877928933,near,osm
link_n4442948247_n5896324519,place_n4442948247,place_n5896324519,near,osm
link_n4443599390_n13529227021,place_n4443599390,place_n13529227021,near,osm
link_n4443599390_n13509502249,place_n4443599390,place_n13509502249,near,osm
link_n13509502249_n13529227021,place_n13509502249,place_n13529227021,near,osm
link_n4443599487_n5899133353,place_n4443599487,place_n5899133353,near,osm
link_n4443599487_n6397812731,place_n4443599487,place_n6397812731,near,osm
link_n4443599487_n4443599800,place_n4443599487,place_n4443599800,near,osm
link_n4443599800_n6397812732,place_n4443599800,place_n6397812732,near,osm
link_n4443599800_n5899133353,place_n4443599800,place_n5899133353,near,osm
link_n5899133353_n6397812731,place_n5899133353,place_n6397812731,near,osm
link_n5899133353_n6397812732,place_n5899133353,place_n6397812732,near,osm
link_n6397812731_n6397812732,place_n6397812731,place_n6397812732,near,osm
link_n4443599789_n4443599790,place_n4443599789,place_n4443599790,near,osm
link_n4444427338_n5922679170,place_n4444427338,place_n5922679170,near,osm
link_n4444427338_n4444428614,place_n4444427338,place_n4444428614,near,osm
link_n4444427338_n4444428643,place_n4444427338,place_n4444428643,near,osm
link_n4444428614_n4444428643,place_n4444428614,place_n4444428643,near,osm
link_n4444428614_n5922679170,place_n4444428614,place_n5922679170,near,osm
link_n4444428643_n5922679170,place_n4444428643,place_n5922679170,near,osm
link_n5922679170_n10129583654,place_n5922679170,place_n10129583654,near,osm
link_n10129583654_n11297911802,place_n10129583654,place_n11297911802,near,osm
link_n10129583654_n10297793800,place_n10129583654,place_n10297793800,near,osm
link_n10297793800_n11297911802,place_n10297793800,place_n11297911802,near,osm
link_n10297793800_n5922679170,place_n10297793800,place_n5922679170,near,osm
link_n11297911802_n5922679170,place_n11297911802,place_n5922679170,near,osm
link_n4446816537_n4446818772,place_n4446816537,place_n4446818772,near,osm
link_n4446816558_n4446816559,place_n4446816558,place_n4446816559,near,osm
link_n4446816566_n5037714791,place_n4446816566,place_n5037714791,near,osm
link_n4446816566_n5037714792,place_n4446816566,place_n5037714792,near,osm
link_n5037714791_n5037714792,place_n5037714791,place_n5037714792,near,osm
link_n4446818754_n4446818850,place_n4446818754,place_n4446818850,near,osm
link_n4446818754_n13566690356,place_n4446818754,place_n13566690356,near,osm
link_n4446818754_n5154702613,place_n4446818754,place_n5154702613,near,osm
link_n4446818850_n13566690356,place_n4446818850,place_n13566690356,near,osm
link_n4446818850_n5154702613,place_n4446818850,place_n5154702613,near,osm
link_n5154702613_n13566690356,place_n5154702613,place_n13566690356,near,osm
link_n4446818760_n4446818764,place_n4446818760,place_n4446818764,near,osm
link_n4446818760_n9188013603,place_n4446818760,place_n9188013603,near,osm
link_n4446818764_n9188013603,place_n4446818764,place_n9188013603,near,osm
link_n4446818773_n8189972583,place_n4446818773,place_n8189972583,near,osm
link_n4446818773_n5903592854,place_n4446818773,place_n5903592854,near,osm
link_n5903592854_n8189972583,place_n5903592854,place_n8189972583,near,osm
link_n4446819096_n4446819100,place_n4446819096,place_n4446819100,near,osm
link_n4446819096_n4446819097,place_n4446819096,place_n4446819097,near,osm
link_n4446819096_n4446819099,place_n4446819096,place_n4446819099,near,osm
link_n4446819097_n4446819099,place_n4446819097,place_n4446819099,near,osm
link_n4446819097_n4446819098,place_n4446819097,place_n4446819098,near,osm
link_n4446819097_n4446819100,place_n4446819097,place_n4446819100,near,osm
link_n4446819098_n4446819099,place_n4446819098,place_n4446819099,near,osm
link_n4446819098_n4446819100,place_n4446819098,place_n4446819100,near,osm
link_n4446819099_n4446819100,place_n4446819099,place_n4446819100,near,osm
link_n4446819118_n6395503136,place_n4446819118,place_n6395503136,near,osm
link_n4446819118_n6388067898,place_n4446819118,place_n6388067898,near,osm
link_n4446819118_n4760760711,place_n4446819118,place_n4760760711,near,osm
link_n4760760699_n6395503135,place_n4760760699,place_n6395503135,near,osm
link_n4760760699_n6395503134,place_n4760760699,place_n6395503134,near,osm
link_n4760760699_n4760760711,place_n4760760699,place_n4760760711,near,osm
link_n4760760711_n6395503134,place_n4760760711,place_n6395503134,near,osm
link_n4760760711_n6388067898,place_n4760760711,place_n6388067898,near,osm
link_n6388067898_n6395503134,place_n6388067898,place_n6395503134,near,osm
link_n6388067898_n4760760699,place_n6388067898,place_n4760760699,near,osm
link_n6395503134_n6395503135,place_n6395503134,place_n6395503135,near,osm
link_n6395503135_n4760760711,place_n6395503135,place_n4760760711,near,osm
link_n6395503136_n6388067898,place_n6395503136,place_n6388067898,near,osm
link_n6395503136_n4760760711,place_n6395503136,place_n4760760711,near,osm
link_n4448358574_n4448358575,place_n4448358574,place_n4448358575,near,osm
link_n4448358574_n4448362191,place_n4448358574,place_n4448362191,near,osm
link_n4448358574_n4448394616,place_n4448358574,place_n4448394616,near,osm
link_n4448358575_n4448362191,place_n4448358575,place_n4448362191,near,osm
link_n4448358575_n4448394616,place_n4448358575,place_n4448394616,near,osm
link_n4448362191_n4448394616,place_n4448362191,place_n4448394616,near,osm
link_n4448394615_n4448394616,place_n4448394615,place_n4448394616,near,osm
link_n4448394615_n4448358575,place_n4448394615,place_n4448358575,near,osm
link_n4448394615_n4448358574,place_n4448394615,place_n4448358574,near,osm
link_n4449325204_n4449326891,place_n4449325204,place_n4449326891,near,osm
link_n4449325204_n8493418097,place_n4449325204,place_n8493418097,near,osm
link_n4449325204_n11333598300,place_n4449325204,place_n11333598300,near,osm
link_n4449326891_n8493418097,place_n4449326891,place_n8493418097,near,osm
link_n4449326891_n11333598300,place_n4449326891,place_n11333598300,near,osm
link_n8493418097_n11333598300,place_n8493418097,place_n11333598300,near,osm
link_n4449326168_n12277151811,place_n4449326168,place_n12277151811,near,osm
link_n4449326932_n4449328818,place_n4449326932,place_n4449328818,near,osm
link_n4449326932_n4449329787,place_n4449326932,place_n4449329787,near,osm
link_n4449326980_n4449329787,place_n4449326980,place_n4449329787,near,osm
link_n4449326980_n4449328818,place_n4449326980,place_n4449328818,near,osm
link_n4449328818_n4449329787,place_n4449328818,place_n4449329787,near,osm
link_n4449328753_n5655610528,place_n4449328753,place_n5655610528,near,osm
link_n4449328753_n5693646241,place_n4449328753,place_n5693646241,near,osm
link_n4449328753_n11311402046,place_n4449328753,place_n11311402046,near,osm
link_n5655610528_n5693646241,place_n5655610528,place_n5693646241,near,osm
link_n5655610528_n11311402046,place_n5655610528,place_n11311402046,near,osm
link_n5693646241_n11311402046,place_n5693646241,place_n11311402046,near,osm
link_n4449328874_n4449329776,place_n4449328874,place_n4449329776,near,osm
link_n4449329621_n5679358234,place_n4449329621,place_n5679358234,near,osm
link_n4449329669_n8545158925,place_n4449329669,place_n8545158925,near,osm
link_n4449329669_n4449329682,place_n4449329669,place_n4449329682,near,osm
link_n4449329682_n8545158925,place_n4449329682,place_n8545158925,near,osm
link_n4454034972_n4526572866,place_n4454034972,place_n4526572866,near,osm
link_n4454034972_n5773623475,place_n4454034972,place_n5773623475,near,osm
link_n4526572866_n5773623475,place_n4526572866,place_n5773623475,near,osm
link_n4458280558_n7828888283,place_n4458280558,place_n7828888283,near,osm
link_n4458280558_n7828888282,place_n4458280558,place_n7828888282,near,osm
link_n4458280558_n7828902299,place_n4458280558,place_n7828902299,near,osm
link_n4458284816_n12289000396,place_n4458284816,place_n12289000396,near,osm
link_n4458284816_n7828888282,place_n4458284816,place_n7828888282,near,osm
link_n4458284816_n7828902299,place_n4458284816,place_n7828902299,near,osm
link_n7828888282_n12289000396,place_n7828888282,place_n12289000396,near,osm
link_n7828888283_n7828902299,place_n7828888283,place_n7828902299,near,osm
link_n7828888283_n7828902336,place_n7828888283,place_n7828902336,near,osm
link_n7828902299_n12289000396,place_n7828902299,place_n12289000396,near,osm
link_n7828902336_n4458280558,place_n7828902336,place_n4458280558,near,osm
link_n7828902336_n7828902299,place_n7828902336,place_n7828902299,near,osm
link_n9868248208_n12286276099,place_n9868248208,place_n12286276099,near,osm
link_n9868248208_n12286276100,place_n9868248208,place_n12286276100,near,osm
link_n12286276099_n12286276100,place_n12286276099,place_n12286276100,near,osm
link_n12286276099_n4458284816,place_n12286276099,place_n4458284816,near,osm
link_n12286276100_n4458284816,place_n12286276100,place_n4458284816,near,osm
link_n12286276100_n12289000396,place_n12286276100,place_n12289000396,near,osm
link_n4458281515_n10909578580,place_n4458281515,place_n10909578580,near,osm
link_n6477886258_n11269044296,place_n6477886258,place_n11269044296,near,osm
link_n4458283849_n7043152438,place_n4458283849,place_n7043152438,near,osm
link_n4458283849_n7043152986,place_n4458283849,place_n7043152986,near,osm
link_n4458283849_n7043152436,place_n4458283849,place_n7043152436,near,osm
link_n4458284502_n7043152434,place_n4458284502,place_n7043152434,near,osm
link_n4458284502_n7043152435,place_n4458284502,place_n7043152435,near,osm
link_n4458284502_n7043152436,place_n4458284502,place_n7043152436,near,osm
link_n7043152434_n7043152986,place_n7043152434,place_n7043152986,near,osm
link_n7043152434_n7043152435,place_n7043152434,place_n7043152435,near,osm
link_n7043152435_n7043238023,place_n7043152435,place_n7043238023,near,osm
link_n7043152436_n7043152986,place_n7043152436,place_n7043152986,near,osm
link_n7043152436_n7043152438,place_n7043152436,place_n7043152438,near,osm
link_n7043152437_n7043152438,place_n7043152437,place_n7043152438,near,osm
link_n7043152437_n7043152436,place_n7043152437,place_n7043152436,near,osm
link_n7043152437_n4458283849,place_n7043152437,place_n4458283849,near,osm
link_n7043152439_n4458283849,place_n7043152439,place_n4458283849,near,osm
link_n7043152439_n7043152440,place_n7043152439,place_n7043152440,near,osm
link_n7043152439_n7043152438,place_n7043152439,place_n7043152438,near,osm
link_n7043152440_n7043152441,place_n7043152440,place_n7043152441,near,osm
link_n7043152440_n7043152438,place_n7043152440,place_n7043152438,near,osm
link_n7043152441_n7043152439,place_n7043152441,place_n7043152439,near,osm
link_n7043152441_n7043152438,place_n7043152441,place_n7043152438,near,osm
link_n7043238023_n4458284502,place_n7043238023,place_n4458284502,near,osm
link_n7043238023_n7043152436,place_n7043238023,place_n7043152436,near,osm
link_n4459436709_n14131637049,place_n4459436709,place_n14131637049,near,osm
link_n4459618676_n12409187635,place_n4459618676,place_n12409187635,near,osm
link_n4459618676_n12409187634,place_n4459618676,place_n12409187634,near,osm
link_n12409187634_n12409187635,place_n12409187634,place_n12409187635,near,osm
link_n4459619121_n4459619151,place_n4459619121,place_n4459619151,near,osm
link_n4459619121_n12398476929,place_n4459619121,place_n12398476929,near,osm
link_n4459619121_n12398476927,place_n4459619121,place_n12398476927,near,osm
link_n4459619151_n12398476929,place_n4459619151,place_n12398476929,near,osm
link_n4459619151_n12398476927,place_n4459619151,place_n12398476927,near,osm
link_n12398476927_n12398476928,place_n12398476927,place_n12398476928,near,osm
link_n12398476927_n12398476929,place_n12398476927,place_n12398476929,near,osm
link_n12398476928_n12398476929,place_n12398476928,place_n12398476929,near,osm
link_n12398476928_n4459619151,place_n12398476928,place_n4459619151,near,osm
link_n4459619768_n4459620038,place_n4459619768,place_n4459620038,near,osm
link_n4459619832_n12888613971,place_n4459619832,place_n12888613971,near,osm
link_n4461340001_n4461340330,place_n4461340001,place_n4461340330,near,osm
link_n4461340001_n6386110632,place_n4461340001,place_n6386110632,near,osm
link_n4461340330_n6386110632,place_n4461340330,place_n6386110632,near,osm
link_n4461340002_n4461340499,place_n4461340002,place_n4461340499,near,osm
link_n4461340002_n4461340296,place_n4461340002,place_n4461340296,near,osm
link_n4461340002_n5233685904,place_n4461340002,place_n5233685904,near,osm
link_n4461340129_n4461340173,place_n4461340129,place_n4461340173,near,osm
link_n4461340129_n4461340141,place_n4461340129,place_n4461340141,near,osm
link_n4461340129_n4461340342,place_n4461340129,place_n4461340342,near,osm
link_n4461340141_n4461340173,place_n4461340141,place_n4461340173,near,osm
link_n4461340141_n5233685904,place_n4461340141,place_n5233685904,near,osm
link_n4461340158_n4461340342,place_n4461340158,place_n4461340342,near,osm
link_n4461340158_n4461340173,place_n4461340158,place_n4461340173,near,osm
link_n4461340158_n4461340129,place_n4461340158,place_n4461340129,near,osm
link_n4461340173_n4461340342,place_n4461340173,place_n4461340342,near,osm
link_n4461340296_n4461340499,place_n4461340296,place_n4461340499,near,osm
link_n4461340296_n5233685904,place_n4461340296,place_n5233685904,near,osm
link_n4461340299_n5233685904,place_n4461340299,place_n5233685904,near,osm
link_n4461340299_n4461340141,place_n4461340299,place_n4461340141,near,osm
link_n4461340299_n4461340129,place_n4461340299,place_n4461340129,near,osm
link_n4461340499_n5233685904,place_n4461340499,place_n5233685904,near,osm
link_n5218647232_n4461340129,place_n5218647232,place_n4461340129,near,osm
link_n5218647232_n4461340173,place_n5218647232,place_n4461340173,near,osm
link_n5218647232_n4461340141,place_n5218647232,place_n4461340141,near,osm
link_n4461340040_n4461340505,place_n4461340040,place_n4461340505,near,osm
link_n4461340096_n9470854588,place_n4461340096,place_n9470854588,near,osm
link_n4461340096_n10128284212,place_n4461340096,place_n10128284212,near,osm
link_n9470854588_n10128284212,place_n9470854588,place_n10128284212,near,osm
link_n4461340107_n4461340303,place_n4461340107,place_n4461340303,near,osm
link_n4461340113_n4461340126,place_n4461340113,place_n4461340126,near,osm
link_n4461340113_n11027740055,place_n4461340113,place_n11027740055,near,osm
link_n4461340113_n5131104680,place_n4461340113,place_n5131104680,near,osm
link_n4461340126_n11027740055,place_n4461340126,place_n11027740055,near,osm
link_n4461340126_n5131104680,place_n4461340126,place_n5131104680,near,osm
link_n4461340317_n5131104680,place_n4461340317,place_n5131104680,near,osm
link_n4461340317_n4461340126,place_n4461340317,place_n4461340126,near,osm
link_n4461340317_n11027740055,place_n4461340317,place_n11027740055,near,osm
link_n5131104680_n11027740055,place_n5131104680,place_n11027740055,near,osm
link_n4461340331_n8940449692,place_n4461340331,place_n8940449692,near,osm
link_n4461340348_n7179062874,place_n4461340348,place_n7179062874,near,osm
link_n4461340348_n7179062873,place_n4461340348,place_n7179062873,near,osm
link_n4461340348_n7179108200,place_n4461340348,place_n7179108200,near,osm
link_n5162245821_n7179062873,place_n5162245821,place_n7179062873,near,osm
link_n5162245821_n7179062883,place_n5162245821,place_n7179062883,near,osm
link_n5162245821_n7179062874,place_n5162245821,place_n7179062874,near,osm
link_n6901726993_n7179062876,place_n6901726993,place_n7179062876,near,osm
link_n6901726993_n9078509512,place_n6901726993,place_n9078509512,near,osm
link_n6901726993_n7179062877,place_n6901726993,place_n7179062877,near,osm
link_n7179062873_n7179062874,place_n7179062873,place_n7179062874,near,osm
link_n7179062873_n7179062883,place_n7179062873,place_n7179062883,near,osm
link_n7179062874_n7179062883,place_n7179062874,place_n7179062883,near,osm
link_n7179062874_n7179108200,place_n7179062874,place_n7179108200,near,osm
link_n7179062876_n7179062877,place_n7179062876,place_n7179062877,near,osm
link_n7179062876_n9078509512,place_n7179062876,place_n9078509512,near,osm
link_n7179062877_n7179062882,place_n7179062877,place_n7179062882,near,osm
link_n7179062877_n9078509512,place_n7179062877,place_n9078509512,near,osm
link_n7179062882_n7179108200,place_n7179062882,place_n7179108200,near,osm
link_n7179062882_n7179062876,place_n7179062882,place_n7179062876,near,osm
link_n7179062883_n7179108200,place_n7179062883,place_n7179108200,near,osm
link_n4461340364_n5382787195,place_n4461340364,place_n5382787195,near,osm
link_n4461340364_n9869854598,place_n4461340364,place_n9869854598,near,osm
link_n4461340364_n9691915524,place_n4461340364,place_n9691915524,near,osm
link_n5382787195_n9869854598,place_n5382787195,place_n9869854598,near,osm
link_n5382787195_n9691915524,place_n5382787195,place_n9691915524,near,osm
link_n9691915524_n13338645719,place_n9691915524,place_n13338645719,near,osm
link_n9691915524_n9869854598,place_n9691915524,place_n9869854598,near,osm
link_n9869854598_n13338645719,place_n9869854598,place_n13338645719,near,osm
link_n13338645719_n5382787195,place_n13338645719,place_n5382787195,near,osm
link_n12673158990_n12673179775,place_n12673158990,place_n12673179775,near,osm
link_n4466315567_n4466316471,place_n4466315567,place_n4466316471,near,osm
link_n4466315567_n4466316472,place_n4466315567,place_n4466316472,near,osm
link_n4466315567_n4466316608,place_n4466315567,place_n4466316608,near,osm
link_n4466315660_n4466316608,place_n4466315660,place_n4466316608,near,osm
link_n4466315660_n4466316471,place_n4466315660,place_n4466316471,near,osm
link_n4466315660_n4466315567,place_n4466315660,place_n4466315567,near,osm
link_n4466316471_n4466316472,place_n4466316471,place_n4466316472,near,osm
link_n4466316471_n4466316608,place_n4466316471,place_n4466316608,near,osm
link_n4466316472_n4466316608,place_n4466316472,place_n4466316608,near,osm
link_n4466315617_n8331880877,place_n4466315617,place_n8331880877,near,osm
link_n4466315617_n4466316143,place_n4466315617,place_n4466316143,near,osm
link_n4466315617_n6263346820,place_n4466315617,place_n6263346820,near,osm
link_n4466316143_n8331880877,place_n4466316143,place_n8331880877,near,osm
link_n4466316143_n6263346820,place_n4466316143,place_n6263346820,near,osm
link_n6263346820_n8331880877,place_n6263346820,place_n8331880877,near,osm
link_n7873787692_n11935239821,place_n7873787692,place_n11935239821,near,osm
link_n7873787692_n8331880877,place_n7873787692,place_n8331880877,near,osm
link_n7873787692_n4466315617,place_n7873787692,place_n4466315617,near,osm
link_n11935239821_n8331880877,place_n11935239821,place_n8331880877,near,osm
link_n4467896667_n9258472419,place_n4467896667,place_n9258472419,near,osm
link_n4467896667_n9252809549,place_n4467896667,place_n9252809549,near,osm
link_n4467896667_n4467896687,place_n4467896667,place_n4467896687,near,osm
link_n4467896687_n9252809549,place_n4467896687,place_n9252809549,near,osm
link_n4467896687_n4471110051,place_n4467896687,place_n4471110051,near,osm
