id,scheme_id:id,code,name,name_en,level,parent_id:id
kc_isco_3435,kscheme_isco_08,3435,سایر دستیاران متخصص هنری و فرهنگی,Other Artistic and Cultural Associate Professionals,unit,kc_isco_343
kc_isco_3511,kscheme_isco_08,3511,کاردانان عملیات فناوری اطلاعات و ارتباطات,Information and Communications Technology Operations Technicians,unit,kc_isco_351
kc_isco_3512,kscheme_isco_08,3512,کاردانان پشتیبانی کاربران فناوری اطلاعات و ارتباطات,Information and Communications Technology User Support Technicians,unit,kc_isco_351
kc_isco_3513,kscheme_isco_08,3513,کاردانان شبکه و سیستم‌های رایانه‌ای,Computer Network and Systems Technicians,unit,kc_isco_351
kc_isco_3514,kscheme_isco_08,3514,کاردانان وب,Web Technicians,unit,kc_isco_351
kc_isco_3521,kscheme_isco_08,3521,کاردانان پخش و دیداری‌شنیداری,Broadcasting and Audiovisual Technicians,unit,kc_isco_352
kc_isco_3522,kscheme_isco_08,3522,کاردانان مهندسی مخابرات,Telecommunications Engineering Technicians,unit,kc_isco_352
kc_isco_4110,kscheme_isco_08,4110,کارمندان دفتری عمومی,General Office Clerks,unit,kc_isco_411
kc_isco_4120,kscheme_isco_08,4120,منشیان (عمومی),Secretaries (general),unit,kc_isco_412
kc_isco_4131,kscheme_isco_08,4131,ماشین‌نویسان و اپراتورهای واژه‌پرداز,Typists and Word Processing Operators,unit,kc_isco_413
kc_isco_4132,kscheme_isco_08,4132,کارمندان ورود داده,Data Entry Clerks,unit,kc_isco_413
kc_isco_4211,kscheme_isco_08,4211,تحویلداران بانک و کارمندان وابسته,Bank Tellers and Related Clerks,unit,kc_isco_421
kc_isco_4212,kscheme_isco_08,4212,متصدیان شرط‌بندی، کازینو و کارکنان وابسته بازی‌های شانسی,"Bookmakers, Croupiers and Related Gaming Workers",unit,kc_isco_421
kc_isco_4213,kscheme_isco_08,4213,گروداران و وام‌دهندگان,Pawnbrokers and Money-lenders,unit,kc_isco_421
kc_isco_4214,kscheme_isco_08,4214,وصول‌کنندگان مطالبات و کارکنان وابسته,Debt Collectors and Related Workers,unit,kc_isco_421
kc_isco_4221,kscheme_isco_08,4221,مشاوران و کارمندان سفر,Travel Consultants and Clerks,unit,kc_isco_422
kc_isco_4222,kscheme_isco_08,4222,کارمندان اطلاع‌رسانی مرکز تماس,Contact Centre Information Clerks,unit,kc_isco_422
kc_isco_4223,kscheme_isco_08,4223,اپراتورهای تلفنخانه,Telephone Switchboard Operators,unit,kc_isco_422
kc_isco_4224,kscheme_isco_08,4224,متصدیان پذیرش هتل,Hotel Receptionists,unit,kc_isco_422
kc_isco_4225,kscheme_isco_08,4225,کارمندان پاسخ‌گویی به پرسش‌ها,Inquiry Clerks,unit,kc_isco_422
kc_isco_4226,kscheme_isco_08,4226,متصدیان پذیرش (عمومی),Receptionists (general),unit,kc_isco_422
kc_isco_4227,kscheme_isco_08,4227,پرسشگران پیمایش و پژوهش بازار,Survey and Market Research Interviewers,unit,kc_isco_422
kc_isco_4229,kscheme_isco_08,4229,کارکنان اطلاع‌رسانی به مشتریان طبقه‌بندی‌نشده در جای دیگر,Client Information Workers Not Elsewhere Classified,unit,kc_isco_422
kc_isco_4311,kscheme_isco_08,4311,کارمندان حسابداری و دفترداری,Accounting and Bookkeeping Clerks,unit,kc_isco_431
kc_isco_4312,kscheme_isco_08,4312,کارمندان آمار، مالی و بیمه,"Statistical, Finance and Insurance Clerks",unit,kc_isco_431
kc_isco_4313,kscheme_isco_08,4313,کارمندان حقوق و دستمزد,Payroll Clerks,unit,kc_isco_431
kc_isco_4321,kscheme_isco_08,4321,کارمندان انبار,Stock Clerks,unit,kc_isco_432
kc_isco_4322,kscheme_isco_08,4322,کارمندان تولید,Production Clerks,unit,kc_isco_432
kc_isco_4323,kscheme_isco_08,4323,کارمندان حمل‌ونقل,Transport Clerks,unit,kc_isco_432
kc_isco_4411,kscheme_isco_08,4411,کارمندان کتابخانه,Library Clerks,unit,kc_isco_441
kc_isco_4412,kscheme_isco_08,4412,نامه‌رسانان و کارمندان تفکیک مرسولات,Mail Carriers and Sorting Clerks,unit,kc_isco_441
kc_isco_4413,kscheme_isco_08,4413,کارمندان کدگذاری، نمونه‌خوانی و موارد وابسته,"Coding, Proofreading and Related Clerks",unit,kc_isco_441
kc_isco_4414,kscheme_isco_08,4414,کاتبان و کارکنان وابسته,Scribes and Related Workers,unit,kc_isco_441
kc_isco_4415,kscheme_isco_08,4415,کارمندان بایگانی و تکثیر,Filing and Copying Clerks,unit,kc_isco_441
kc_isco_4416,kscheme_isco_08,4416,کارمندان امور کارکنان,Personnel Clerks,unit,kc_isco_441
kc_isco_4419,kscheme_isco_08,4419,کارکنان پشتیبانی دفتری طبقه‌بندی‌نشده در جای دیگر,Clerical Support Workers Not Elsewhere Classified,unit,kc_isco_441
kc_isco_5111,kscheme_isco_08,5111,مهمانداران و خدمه سفر,Travel Attendants and Travel Stewards,unit,kc_isco_511
kc_isco_5112,kscheme_isco_08,5112,مأموران بلیت و مسافر در وسایل حمل‌ونقل,Transport Conductors,unit,kc_isco_511
kc_isco_5113,kscheme_isco_08,5113,راهنمایان گردشگری,Travel Guides,unit,kc_isco_511
kc_isco_5120,kscheme_isco_08,5120,آشپزها,Cooks,unit,kc_isco_512
kc_isco_5131,kscheme_isco_08,5131,کارکنان پذیرایی (سرو غذا و نوشیدنی),Waiters,unit,kc_isco_513
kc_isco_5132,kscheme_isco_08,5132,متصدیان بار,Bartenders,unit,kc_isco_513
kc_isco_5141,kscheme_isco_08,5141,آرایشگران مو,Hairdressers,unit,kc_isco_514
kc_isco_5142,kscheme_isco_08,5142,کارشناسان زیبایی و کارکنان وابسته,Beauticians and Related Workers,unit,kc_isco_514
kc_isco_5151,kscheme_isco_08,5151,سرپرستان نظافت و خانه‌داری در ادارات، هتل‌ها و سایر مؤسسات,"Cleaning and Housekeeping Supervisors in Offices, Hotels and Other Establishments",unit,kc_isco_515
kc_isco_5152,kscheme_isco_08,5152,مدیران امور منزل,Domestic Housekeepers,unit,kc_isco_515
kc_isco_5153,kscheme_isco_08,5153,سرایداران ساختمان,Building Caretakers,unit,kc_isco_515
kc_isco_5161,kscheme_isco_08,5161,طالع‌بینان، فال‌گیران و کارکنان وابسته,"Astrologers, Fortune-tellers and Related Workers",unit,kc_isco_516
kc_isco_5162,kscheme_isco_08,5162,همراهان و ملازمان شخصی,Companions and Valets,unit,kc_isco_516
kc_isco_5163,kscheme_isco_08,5163,متصدیان کفن‌ودفن و مومیایی‌کنندگان,Undertakers and Embalmers,unit,kc_isco_516
kc_isco_5164,kscheme_isco_08,5164,آراستگان حیوانات خانگی و کارکنان مراقبت از حیوانات,Pet Groomers and Animal Care Workers,unit,kc_isco_516
kc_isco_5165,kscheme_isco_08,5165,مربیان رانندگی,Driving Instructors,unit,kc_isco_516
kc_isco_5169,kscheme_isco_08,5169,کارکنان خدمات شخصی طبقه‌بندی‌نشده در جای دیگر,Personal Services Workers Not Elsewhere Classified,unit,kc_isco_516
kc_isco_5211,kscheme_isco_08,5211,فروشندگان غرفه و بازار,Stall and Market Salespersons,unit,kc_isco_521
kc_isco_5212,kscheme_isco_08,5212,فروشندگان خیابانی غذا,Street Food Salespersons,unit,kc_isco_521
kc_isco_5221,kscheme_isco_08,5221,دارندگان فروشگاه,Shopkeepers,unit,kc_isco_522
kc_isco_5222,kscheme_isco_08,5222,سرپرستان فروشگاه,Shop Supervisors,unit,kc_isco_522
kc_isco_5223,kscheme_isco_08,5223,دستیاران فروش فروشگاه,Shop Sales Assistants,unit,kc_isco_522
kc_isco_5230,kscheme_isco_08,5230,صندوق‌داران و متصدیان فروش بلیت,Cashiers and Ticket Clerks,unit,kc_isco_523
kc_isco_5241,kscheme_isco_08,5241,مدل‌های لباس و سایر مدل‌ها,Fashion and Other Models,unit,kc_isco_524
kc_isco_5242,kscheme_isco_08,5242,نمایش‌دهندگان کالا برای فروش,Sales Demonstrators,unit,kc_isco_524
kc_isco_5243,kscheme_isco_08,5243,فروشندگان خانه‌به‌خانه,Door-to-door Salespersons,unit,kc_isco_524
kc_isco_5244,kscheme_isco_08,5244,فروشندگان مرکز تماس,Contact Centre Salespersons,unit,kc_isco_524
kc_isco_5245,kscheme_isco_08,5245,متصدیان جایگاه سوخت,Service Station Attendants,unit,kc_isco_524
kc_isco_5246,kscheme_isco_08,5246,متصدیان پیشخوان سرو غذا,Food Service Counter Attendants,unit,kc_isco_524
kc_isco_5249,kscheme_isco_08,5249,کارکنان فروش طبقه‌بندی‌نشده در جای دیگر,Sales Workers Not Elsewhere Classified,unit,kc_isco_524
kc_isco_5311,kscheme_isco_08,5311,مراقبان کودک,Child Care Workers,unit,kc_isco_531
kc_isco_5312,kscheme_isco_08,5312,دستیاران معلم,Teachers' Aides,unit,kc_isco_531
kc_isco_5321,kscheme_isco_08,5321,دستیاران مراقبت سلامت (بهیاران),Health Care Assistants,unit,kc_isco_532
kc_isco_5322,kscheme_isco_08,5322,مراقبان شخصی در منزل,Home-based Personal Care Workers,unit,kc_isco_532
kc_isco_5329,kscheme_isco_08,5329,کارکنان مراقبت شخصی در خدمات سلامت طبقه‌بندی‌نشده در جای دیگر,Personal Care Workers in Health Services Not Elsewhere Classified,unit,kc_isco_532
kc_isco_5411,kscheme_isco_08,5411,آتش‌نشانان,Fire Fighters,unit,kc_isco_541
kc_isco_5412,kscheme_isco_08,5412,مأموران پلیس,Police Officers,unit,kc_isco_541
kc_isco_5413,kscheme_isco_08,5413,نگهبانان زندان,Prison Guards,unit,kc_isco_541
kc_isco_5414,kscheme_isco_08,5414,نگهبانان و مأموران حراست,Security Guards,unit,kc_isco_541
kc_isco_5419,kscheme_isco_08,5419,کارکنان خدمات حفاظتی طبقه‌بندی‌نشده در جای دیگر,Protective Services Workers Not Elsewhere Classified,unit,kc_isco_541
kc_isco_6111,kscheme_isco_08,6111,پرورش‌دهندگان محصولات زراعی و سبزیجات,Field Crop and Vegetable Growers,unit,kc_isco_611
kc_isco_6112,kscheme_isco_08,6112,پرورش‌دهندگان درختان و درختچه‌های مثمر,Tree and Shrub Crop Growers,unit,kc_isco_611
kc_isco_6113,kscheme_isco_08,6113,باغبانان؛ پرورش‌دهندگان گل‌وگیاه و نهال,Gardeners; Horticultural and Nursery Growers,unit,kc_isco_611
kc_isco_6114,kscheme_isco_08,6114,پرورش‌دهندگان محصولات زراعی مختلط,Mixed Crop Growers,unit,kc_isco_611
kc_isco_6121,kscheme_isco_08,6121,پرورش‌دهندگان دام و تولیدکنندگان لبنیات,Livestock and Dairy Producers,unit,kc_isco_612
kc_isco_6122,kscheme_isco_08,6122,مرغداران,Poultry Producers,unit,kc_isco_612
kc_isco_6123,kscheme_isco_08,6123,زنبورداران و نوغان‌داران,Apiarists and Sericulturists,unit,kc_isco_612
kc_isco_6129,kscheme_isco_08,6129,پرورش‌دهندگان جانوران طبقه‌بندی‌نشده در جای دیگر,Animal Producers Not Elsewhere Classified,unit,kc_isco_612
kc_isco_6130,kscheme_isco_08,6130,تولیدکنندگان مختلط زراعی و دامی,Mixed Crop and Animal Producers,unit,kc_isco_613
kc_isco_6210,kscheme_isco_08,6210,کارکنان جنگلداری و کارکنان وابسته,Forestry and Related Workers,unit,kc_isco_621
kc_isco_6221,kscheme_isco_08,6221,کارکنان آبزی‌پروری,Aquaculture Workers,unit,kc_isco_622
kc_isco_6222,kscheme_isco_08,6222,ماهیگیران آب‌های داخلی و ساحلی,Inland and Coastal Waters Fishery Workers,unit,kc_isco_622
kc_isco_6223,kscheme_isco_08,6223,ماهیگیران دریاهای آزاد,Deep-sea Fishery Workers,unit,kc_isco_622
kc_isco_6224,kscheme_isco_08,6224,شکارچیان و تله‌گذاران,Hunters and Trappers,unit,kc_isco_622
kc_isco_6310,kscheme_isco_08,6310,زارعان معیشتی,Subsistence Crop Farmers,unit,kc_isco_631
kc_isco_6320,kscheme_isco_08,6320,دامداران معیشتی,Subsistence Livestock Farmers,unit,kc_isco_632
kc_isco_6330,kscheme_isco_08,6330,کشاورزان معیشتی زراعی و دامی,Subsistence Mixed Crop and Livestock Farmers,unit,kc_isco_633
kc_isco_6340,kscheme_isco_08,6340,ماهیگیران، شکارچیان، تله‌گذاران و گردآورندگان معیشتی,"Subsistence Fishers, Hunters, Trappers and Gatherers",unit,kc_isco_634
kc_isco_7111,kscheme_isco_08,7111,سازندگان خانه,House Builders,unit,kc_isco_711
kc_isco_7112,kscheme_isco_08,7112,بنایان آجرکار و کارکنان وابسته,Bricklayers and Related Workers,unit,kc_isco_711
kc_isco_7113,kscheme_isco_08,7113,سنگ‌تراشان، سنگ‌بران، سنگ‌شکنان و حجاران,"Stonemasons, Stone Cutters, Splitters and Carvers",unit,kc_isco_711
kc_isco_7114,kscheme_isco_08,7114,بتن‌ریزان، پرداخت‌کاران بتن و کارکنان وابسته,"Concrete Placers, Concrete Finishers and Related Workers",unit,kc_isco_711
kc_isco_7115,kscheme_isco_08,7115,نجاران ساختمانی و درودگران,Carpenters and Joiners,unit,kc_isco_711
kc_isco_7119,kscheme_isco_08,7119,کارکنان حرفه‌های اسکلت ساختمان و وابسته طبقه‌بندی‌نشده در جای دیگر,Building Frame and Related Trades Workers Not Elsewhere Classified,unit,kc_isco_711
kc_isco_7121,kscheme_isco_08,7121,پوشش‌کاران بام,Roofers,unit,kc_isco_712
kc_isco_7122,kscheme_isco_08,7122,کف‌پوش‌کاران و کاشی‌کاران,Floor Layers and Tile Setters,unit,kc_isco_712
kc_isco_7123,kscheme_isco_08,7123,گچ‌کاران,Plasterers,unit,kc_isco_712
kc_isco_7124,kscheme_isco_08,7124,عایق‌کاران,Insulation Workers,unit,kc_isco_712
kc_isco_7125,kscheme_isco_08,7125,شیشه‌بُران و شیشه‌نصب‌کنندگان,Glaziers,unit,kc_isco_712
kc_isco_7126,kscheme_isco_08,7126,لوله‌کشان و نصابان لوله,Plumbers and Pipe Fitters,unit,kc_isco_712
kc_isco_7127,kscheme_isco_08,7127,مکانیک‌های تهویه مطبوع و تبرید,Air Conditioning and Refrigeration Mechanics,unit,kc_isco_712
kc_isco_7131,kscheme_isco_08,7131,نقاشان ساختمان و کارکنان وابسته,Painters and Related Workers,unit,kc_isco_713
kc_isco_7132,kscheme_isco_08,7132,رنگ‌پاشان و روغن‌کاران (ورنی‌کاران),Spray Painters and Varnishers,unit,kc_isco_713
kc_isco_7133,kscheme_isco_08,7133,نظافت‌کاران نمای ساختمان,Building Structure Cleaners,unit,kc_isco_713
kc_isco_7211,kscheme_isco_08,7211,قالب‌گیران فلز و ماهیچه‌سازان,Metal Moulders and Coremakers,unit,kc_isco_721
kc_isco_7212,kscheme_isco_08,7212,جوشکاران و برشکاران شعله‌ای,Welders and Flame Cutters,unit,kc_isco_721
kc_isco_7213,kscheme_isco_08,7213,ورق‌کاران فلزی,Sheet Metal Workers,unit,kc_isco_721
kc_isco_7214,kscheme_isco_08,7214,آماده‌سازان و برپاکنندگان سازه‌های فلزی,Structural Metal Preparers and Erectors,unit,kc_isco_721
kc_isco_7215,kscheme_isco_08,7215,ریگرها و اتصال‌دهندگان کابل,Riggers and Cable Splicers,unit,kc_isco_721
kc_isco_7221,kscheme_isco_08,7221,آهنگران، پتک‌کاران و کارکنان پرس آهنگری,"Blacksmiths, Hammersmiths and Forging Press Workers",unit,kc_isco_722
kc_isco_7222,kscheme_isco_08,7222,قالب‌سازان و ابزارسازان و کارکنان وابسته,Toolmakers and Related Workers,unit,kc_isco_722
kc_isco_7223,kscheme_isco_08,7223,تنظیم‌کنندگان و اپراتورهای ماشین‌های ابزار فلزکاری,Metal Working Machine Tool Setters and Operators,unit,kc_isco_722
kc_isco_7224,kscheme_isco_08,7224,پرداخت‌کاران فلز، سنگ‌زنان و تیزکنندگان ابزار,"Metal Polishers, Wheel Grinders and Tool Sharpeners",unit,kc_isco_722
kc_isco_7231,kscheme_isco_08,7231,مکانیک‌ها و تعمیرکاران خودرو,Motor Vehicle Mechanics and Repairers,unit,kc_isco_723
kc_isco_7232,kscheme_isco_08,7232,مکانیک‌ها و تعمیرکاران موتور هواپیما,Aircraft Engine Mechanics and Repairers,unit,kc_isco_723
kc_isco_7233,kscheme_isco_08,7233,مکانیک‌ها و تعمیرکاران ماشین‌آلات کشاورزی و صنعتی,Agricultural and Industrial Machinery Mechanics and Repairers,unit,kc_isco_723
kc_isco_7234,kscheme_isco_08,7234,تعمیرکاران دوچرخه و موارد وابسته,Bicycle and Related Repairers,unit,kc_isco_723
kc_isco_7311,kscheme_isco_08,7311,سازندگان و تعمیرکاران ابزار دقیق,Precision-instrument Makers and Repairers,unit,kc_isco_731
kc_isco_7312,kscheme_isco_08,7312,سازندگان و کوک‌کنندگان سازهای موسیقی,Musical Instrument Makers and Tuners,unit,kc_isco_731
kc_isco_7313,kscheme_isco_08,7313,جواهرسازان و کارکنان فلزات گران‌بها,Jewellery and Precious Metal Workers,unit,kc_isco_731
kc_isco_7314,kscheme_isco_08,7314,سفالگران و کارکنان وابسته,Potters and Related Workers,unit,kc_isco_731
kc_isco_7315,kscheme_isco_08,7315,سازندگان، برشکاران، ساینده‌ها و پرداخت‌کاران شیشه,"Glass Makers, Cutters, Grinders and Finishers",unit,kc_isco_731
kc_isco_7316,kscheme_isco_08,7316,تابلونویسان، نقاشان تزئینی، حکاکان و قلم‌زنان,"Sign Writers, Decorative Painters, Engravers and Etchers",unit,kc_isco_731
kc_isco_7317,kscheme_isco_08,7317,کارکنان صنایع دستی چوب، سبدبافی و مواد وابسته,"Handicraft Workers in Wood, Basketry and Related Materials",unit,kc_isco_731
kc_isco_7318,kscheme_isco_08,7318,کارکنان صنایع دستی منسوجات، چرم و مواد وابسته,"Handicraft Workers in Textile, Leather and Related Materials",unit,kc_isco_731
kc_isco_7319,kscheme_isco_08,7319,کارکنان صنایع دستی طبقه‌بندی‌نشده در جای دیگر,Handicraft Workers Not Elsewhere Classified,unit,kc_isco_731
kc_isco_7321,kscheme_isco_08,7321,کاردانان پیش از چاپ,Pre-press Technicians,unit,kc_isco_732
kc_isco_7322,kscheme_isco_08,7322,چاپگران,Printers,unit,kc_isco_732
kc_isco_7323,kscheme_isco_08,7323,کارکنان تکمیل چاپ و صحافی,Print Finishing and Binding Workers,unit,kc_isco_732
kc_isco_7411,kscheme_isco_08,7411,برق‌کاران ساختمان و موارد وابسته,Building and Related Electricians,unit,kc_isco_741
kc_isco_7412,kscheme_isco_08,7412,مکانیک‌ها و نصابان برق,Electrical Mechanics and Fitters,unit,kc_isco_741
kc_isco_7413,kscheme_isco_08,7413,نصابان و تعمیرکاران خطوط برق,Electrical Line Installers and Repairers,unit,kc_isco_741
kc_isco_7421,kscheme_isco_08,7421,مکانیک‌ها و تعمیرکاران الکترونیک,Electronics Mechanics and Servicers,unit,kc_isco_742
kc_isco_7422,kscheme_isco_08,7422,نصابان و تعمیرکاران فناوری اطلاعات و ارتباطات,Information and Communications Technology Installers and Servicers,unit,kc_isco_742
kc_isco_7511,kscheme_isco_08,7511,قصابان، ماهی‌فروشان و آماده‌کنندگان غذای وابسته,"Butchers, Fishmongers and Related Food Preparers",unit,kc_isco_751
kc_isco_7512,kscheme_isco_08,7512,نانوایان، شیرینی‌پزان و سازندگان شیرینی و آب‌نبات,"Bakers, Pastry-cooks and Confectionery Makers",unit,kc_isco_751
kc_isco_7513,kscheme_isco_08,7513,سازندگان فراورده‌های لبنی,Dairy Products Makers,unit,kc_isco_751
kc_isco_7514,kscheme_isco_08,7514,نگاهدارندگان میوه، سبزی و مواد وابسته,"Fruit, Vegetable and Related Preservers",unit,kc_isco_751
kc_isco_7515,kscheme_isco_08,7515,چشندگان و درجه‌بندان مواد غذایی و نوشیدنی,Food and Beverage Tasters and Graders,unit,kc_isco_751
kc_isco_7516,kscheme_isco_08,7516,آماده‌کنندگان توتون و سازندگان فراورده‌های دخانی,Tobacco Preparers and Tobacco Products Makers,unit,kc_isco_751
kc_isco_7521,kscheme_isco_08,7521,عمل‌آورندگان چوب,Wood Treaters,unit,kc_isco_752
kc_isco_7522,kscheme_isco_08,7522,کابینت‌سازان و کارکنان وابسته,Cabinet-makers and Related Workers,unit,kc_isco_752
kc_isco_7523,kscheme_isco_08,7523,تنظیم‌کنندگان و اپراتورهای ماشین‌های ابزار نجاری,Woodworking Machine Tool Setters and Operators,unit,kc_isco_752
kc_isco_7531,kscheme_isco_08,7531,خیاطان، دوزندگان لباس، پوستین‌دوزان و کلاه‌دوزان,"Tailors, Dressmakers, Furriers and Hatters",unit,kc_isco_753
kc_isco_7532,kscheme_isco_08,7532,الگوسازان و برشکاران پوشاک و موارد وابسته,Garment and Related Patternmakers and Cutters,unit,kc_isco_753
kc_isco_7533,kscheme_isco_08,7533,کارکنان دوخت، گلدوزی و موارد وابسته,"Sewing, Embroidery and Related Workers",unit,kc_isco_753
kc_isco_7534,kscheme_isco_08,7534,رویه‌کوبان مبل و کارکنان وابسته,Upholsterers and Related Workers,unit,kc_isco_753
kc_isco_7535,kscheme_isco_08,7535,آماده‌کنندگان پوست، دباغان و پوست‌پیرایان,"Pelt Dressers, Tanners and Fellmongers",unit,kc_isco_753
kc_isco_7536,kscheme_isco_08,7536,کفاشان و کارکنان وابسته,Shoemakers and Related Workers,unit,kc_isco_753
kc_isco_7541,kscheme_isco_08,7541,غواصان,Underwater Divers,unit,kc_isco_754
kc_isco_7542,kscheme_isco_08,7542,آتشباران و انفجارکاران,Shotfirers and Blasters,unit,kc_isco_754
kc_isco_7543,kscheme_isco_08,7543,درجه‌بندان و آزمایندگان محصول (به‌جز مواد غذایی و نوشیدنی),Product Graders and Testers (excluding Foods and Beverages),unit,kc_isco_754
kc_isco_7544,kscheme_isco_08,7544,سم‌پاشان و سایر کنترل‌کنندگان آفات و علف‌های هرز,Fumigators and Other Pest and Weed Controllers,unit,kc_isco_754
kc_isco_7549,kscheme_isco_08,7549,کارکنان صنایع دستی و حرفه‌های وابسته طبقه‌بندی‌نشده در جای دیگر,Craft and Related Workers Not Elsewhere Classified,unit,kc_isco_754
kc_isco_8111,kscheme_isco_08,8111,معدنکاران و استخراج‌کنندگان سنگ,Miners and Quarriers,unit,kc_isco_811
kc_isco_8112,kscheme_isco_08,8112,اپراتورهای تأسیسات فرآوری مواد معدنی و سنگ,Mineral and Stone Processing Plant Operators,unit,kc_isco_811
kc_isco_8113,kscheme_isco_08,8113,حفاران چاه، گمانه‌زنان و کارکنان وابسته,Well Drillers and Borers and Related Workers,unit,kc_isco_811
kc_isco_8114,kscheme_isco_08,8114,اپراتورهای ماشین‌های تولید سیمان، سنگ و سایر فراورده‌های معدنی,"Cement, Stone and Other Mineral Products Machine Operators",unit,kc_isco_811
kc_isco_8121,kscheme_isco_08,8121,اپراتورهای تأسیسات فرآوری فلزات,Metal Processing Plant Operators,unit,kc_isco_812
kc_isco_8122,kscheme_isco_08,8122,اپراتورهای ماشین‌های پرداخت، آبکاری و پوشش‌دهی فلزات,"Metal Finishing, Plating and Coating Machine Operators",unit,kc_isco_812
kc_isco_8131,kscheme_isco_08,8131,اپراتورهای تأسیسات و ماشین‌های فراورده‌های شیمیایی,Chemical Products Plant and Machine Operators,unit,kc_isco_813
kc_isco_8132,kscheme_isco_08,8132,اپراتورهای ماشین‌های فراورده‌های عکاسی,Photographic Products Machine Operators,unit,kc_isco_813
kc_isco_8141,kscheme_isco_08,8141,اپراتورهای ماشین‌های فراورده‌های لاستیکی,Rubber Products Machine Operators,unit,kc_isco_814
kc_isco_8142,kscheme_isco_08,8142,اپراتورهای ماشین‌های فراورده‌های پلاستیکی,Plastic Products Machine Operators,unit,kc_isco_814
kc_isco_8143,kscheme_isco_08,8143,اپراتورهای ماشین‌های فراورده‌های کاغذی,Paper Products Machine Operators,unit,kc_isco_814
kc_isco_8151,kscheme_isco_08,8151,اپراتورهای ماشین‌های آماده‌سازی الیاف، ریسندگی و بوبین‌پیچی,"Fibre Preparing, Spinning and Winding Machine Operators",unit,kc_isco_815
kc_isco_8152,kscheme_isco_08,8152,اپراتورهای ماشین‌های بافندگی و کشباف,Weaving and Knitting Machine Operators,unit,kc_isco_815
kc_isco_8153,kscheme_isco_08,8153,اپراتورهای چرخ خیاطی صنعتی,Sewing Machine Operators,unit,kc_isco_815
kc_isco_8154,kscheme_isco_08,8154,اپراتورهای ماشین‌های سفیدگری، رنگرزی و شست‌وشوی پارچه,"Bleaching, Dyeing and Fabric Cleaning Machine Operators",unit,kc_isco_815
kc_isco_8155,kscheme_isco_08,8155,اپراتورهای ماشین‌های آماده‌سازی خز و چرم,Fur and Leather Preparing Machine Operators,unit,kc_isco_815
kc_isco_8156,kscheme_isco_08,8156,اپراتورهای ماشین‌های کفش‌سازی و موارد وابسته,Shoemaking and Related Machine Operators,unit,kc_isco_815
kc_isco_8157,kscheme_isco_08,8157,اپراتورهای ماشین‌های رختشویی,Laundry Machine Operators,unit,kc_isco_815
kc_isco_8159,kscheme_isco_08,8159,اپراتورهای ماشین‌های فراورده‌های نساجی، خز و چرم طبقه‌بندی‌نشده در جای دیگر,"Textile, Fur and Leather Products Machine Operators Not Elsewhere Classified",unit,kc_isco_815
kc_isco_8160,kscheme_isco_08,8160,اپراتورهای ماشین‌های مواد غذایی و فراورده‌های وابسته,Food and Related Products Machine Operators,unit,kc_isco_816
kc_isco_8171,kscheme_isco_08,8171,اپراتورهای تأسیسات خمیر کاغذ و کاغذسازی,Pulp and Papermaking Plant Operators,unit,kc_isco_817
kc_isco_8172,kscheme_isco_08,8172,اپراتورهای تأسیسات فرآوری چوب,Wood Processing Plant Operators,unit,kc_isco_817
kc_isco_8181,kscheme_isco_08,8181,اپراتورهای تأسیسات شیشه و سرامیک,Glass and Ceramics Plant Operators,unit,kc_isco_818
kc_isco_8182,kscheme_isco_08,8182,اپراتورهای موتور بخار و دیگ بخار,Steam Engine and Boiler Operators,unit,kc_isco_818
kc_isco_8183,kscheme_isco_08,8183,اپراتورهای ماشین‌های بسته‌بندی، بطری‌پرکنی و برچسب‌زنی,"Packing, Bottling and Labelling Machine Operators",unit,kc_isco_818
kc_isco_8189,kscheme_isco_08,8189,اپراتورهای تأسیسات و ماشین‌آلات ثابت طبقه‌بندی‌نشده در جای دیگر,Stationary Plant and Machine Operators Not Elsewhere Classified,unit,kc_isco_818
kc_isco_8211,kscheme_isco_08,8211,مونتاژکاران ماشین‌آلات مکانیکی,Mechanical Machinery Assemblers,unit,kc_isco_821
kc_isco_8212,kscheme_isco_08,8212,مونتاژکاران تجهیزات برقی و الکترونیکی,Electrical and Electronic Equipment Assemblers,unit,kc_isco_821
kc_isco_8219,kscheme_isco_08,8219,مونتاژکاران طبقه‌بندی‌نشده در جای دیگر,Assemblers Not Elsewhere Classified,unit,kc_isco_821
kc_isco_8311,kscheme_isco_08,8311,رانندگان لکوموتیو,Locomotive Engine Drivers,unit,kc_isco_831
kc_isco_8312,kscheme_isco_08,8312,متصدیان ترمز، علائم و سوزن‌بانی راه‌آهن,"Railway Brake, Signal and Switch Operators",unit,kc_isco_831
kc_isco_8321,kscheme_isco_08,8321,رانندگان موتورسیکلت,Motorcycle Drivers,unit,kc_isco_832
kc_isco_8322,kscheme_isco_08,8322,رانندگان خودروی سواری، تاکسی و ون,"Car, Taxi and Van Drivers",unit,kc_isco_832
kc_isco_8331,kscheme_isco_08,8331,رانندگان اتوبوس و تراموا,Bus and Tram Drivers,unit,kc_isco_833
kc_isco_8332,kscheme_isco_08,8332,رانندگان کامیون سنگین و تریلی,Heavy Truck and Lorry Drivers,unit,kc_isco_833
kc_isco_8341,kscheme_isco_08,8341,اپراتورهای ماشین‌آلات متحرک کشاورزی و جنگلداری,Mobile Farm and Forestry Plant Operators,unit,kc_isco_834
